"sep=;"
URL;SEARCH_NAME;FOUND_NAME;ADDRESS;ZIP;CITY;PHONE;WEBSITE;MATCHING_CRITERIA
http://www.hitta.se//nyn%C3%A4sakuten/nyn%C3%A4shamn/zRZ_w54U1H?vad=Nyn%C3%A4shamns+V%C3%A5rdcentral;Nynäshamns Vårdcentral;Nynäsakuten;Lövlundsvägen 3;14930;Nynäshamn;08-520 201 80;http://www.nynasakuten.se;Nynäshamns Vårdcentral
http://www.hitta.se//%C3%B6smo+v%C3%A5rdcentral/%C3%B6smo/VhTRl2_55-?vad=Nyn%C3%A4shamns+V%C3%A5rdcentral;Nynäshamns Vårdcentral;Ösmo Vårdcentral;Birkavägen 1;14830;Ösmo;08-120 665 00,08-520 721 59;http://www.legevisitten.se;Nynäshamns Vårdcentral
http://www.hitta.se//carballos+klinic+ab/n%C3%A4ssj%C3%B6/ySgggjCC5-?vad=N%C3%A4ssj%C3%B6+L%C3%A4karhus%2CMariagatan+30;Nässjö Läkarhus;Carballos Klinic AB;Mariagatan 30;57133;Nässjö;0380-55 25 29;;Nässjö Läkarhus,Mariagatan 30
http://www.hitta.se//n%C3%A4ssj%C3%B6+l%C3%A4karhus/n%C3%A4ssj%C3%B6/ihMRl255X4?vad=N%C3%A4ssj%C3%B6+L%C3%A4karhus%2CMariagatan+30;Nässjö Läkarhus;Nässjö Läkarhus;Mariagatan 30;57133;Nässjö;0380-55 25 00;http://www.mittlakarhus.se;Nässjö Läkarhus,Mariagatan 30
http://www.hitta.se//v%C3%A5rdcentralen+nyh%C3%A4lsan+br%C3%A4cke+diakoni/n%C3%A4ssj%C3%B6/idl2-XUUHG?vad=N%C3%A4ssj%C3%B6+V%C3%A5rdcentral%2CSkansgatan+9;Nässjö Vårdcentral;Vårdcentralen Nyhälsan, Bräcke diakoni;Nyhemsgatan 6;57138;Nässjö;0380-55 26 00;http://www.brackediakoni.se;Nässjö Vårdcentral,Skansgatan 9
http://www.hitta.se//barnav%C3%A5rdscentral+n%C3%A4ssj%C3%B6+v%C3%A5rdcentral/n%C3%A4ssj%C3%B6/0hzlZ41HGq?vad=N%C3%A4ssj%C3%B6+V%C3%A5rdcentral%2CSkansgatan+9;Nässjö Vårdcentral;Barnavårdscentral Nässjö Vårdcentral;Skansgatan 9;57137;Nässjö;0380-55 30 00;;Nässjö Vårdcentral,Skansgatan 9
http://www.hitta.se//h%C3%B6glandssjukhuset/n%C3%A4ssj%C3%B6/i~xgjX4nnO?vad=N%C3%A4ssj%C3%B6+V%C3%A5rdcentral%2CSkansgatan+9;Nässjö Vårdcentral;Höglandssjukhuset;Skansgatan 9;57137;Nässjö;0380-55 30 00;http://www.lj.se/hoglandssjukhuset;Nässjö Vårdcentral,Skansgatan 9
http://www.hitta.se//n%C3%A4ssj%C3%B6+v%C3%A5rdcentral/n%C3%A4ssj%C3%B6/xWPZ-HGkko?vad=N%C3%A4ssj%C3%B6+V%C3%A5rdcentral%2CSkansgatan+9;Nässjö Vårdcentral;Nässjö Vårdcentral;Skansgatan 9;57137;Nässjö;0380-55 31 70;http://www.lj.se/nassjovardcentral;Nässjö Vårdcentral,Skansgatan 9
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Nyh%C3%A4lsan%2CNyhemsgatan+6;Vårdcentralen Nyhälsan;Vårdcentralen Nyhälsan, Bräcke diakoni;Nyhemsgatan 6;57138;Nässjö;0380-55 26 00;http://www.brackediakoni.se;Vårdcentralen Nyhälsan,Nyhemsgatan 6
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4lsocentralen+N%C3%A4sum;Hälsocentralen Näsum;;;;;;;Hälsocentralen Näsum
http://www.hitta.se/s%C3%B6k?vad=Storgatan+21%2C+88030+N%C3%A4s%C3%A5ker;Näsåkers vårdcentral;Distriktssköterska Näsåker;Storgatan 21;88030;Näsåker;0620-196 26;;Storgatan 21, 88030 Näsåker
http://www.hitta.se//barnav%C3%A5rdscentral+n%C3%A4ttraby+v%C3%A5rdcentral/n%C3%A4ttraby/~xjwObeucE?vad=N%C3%A4ttraby+V%C3%A5rdcentral%2CKyrkv%C3%A4gen+16;Nättraby Vårdcentral;Barnavårdscentral Nättraby Vårdcentral;Kyrkvägen 16;37024;Nättraby;0455-73 57 26;;Nättraby Vårdcentral,Kyrkvägen 16
http://www.hitta.se//n%C3%A4ttraby+v%C3%A5rdcentral/n%C3%A4ttraby/yVVLMl2__C?vad=N%C3%A4ttraby+V%C3%A5rdcentral%2CKyrkv%C3%A4gen+16;Nättraby Vårdcentral;Nättraby Vårdcentral;Kyrkvägen 16;37024;Nättraby;0455-73 57 20,0455-73 10 00;;Nättraby Vårdcentral,Kyrkvägen 16
http://www.hitta.se//ale+akuten/n%C3%B6dinge/ihxT24qboJ?vad=N%C3%B6dinge+V%C3%A5rdcentral%2CKlockarev%C3%A4gen+14;Nödinge Vårdcentral;Ale Akuten;Klockarevägen 14;44930;Nödinge;0303-977 80;;Nödinge Vårdcentral,Klockarevägen 14
http://www.hitta.se//barnav%C3%A5rdscentral+n%C3%B6dinge+v%C3%A5rdcentral/n%C3%B6dinge/VxSP5nbkoJ?vad=N%C3%B6dinge+V%C3%A5rdcentral%2CKlockarev%C3%A4gen+14;Nödinge Vårdcentral;Barnavårdscentral Nödinge Vårdcentral;Klockarevägen 14;44930;Nödinge;0303-977 79;;Nödinge Vårdcentral,Klockarevägen 14
http://www.hitta.se//n%C3%B6dinge+v%C3%A5rdcentral/n%C3%B6dinge/~dWWlswXX4?vad=N%C3%B6dinge+V%C3%A5rdcentral%2CKlockarev%C3%A4gen+14;Nödinge Vårdcentral;Nödinge Vårdcentral;Klockarevägen 14;44930;Nödinge;0303-977 70,0303-977 89;http://www2.praktikertjanst.se/10/Nodinge-vardcentral/;Nödinge Vårdcentral,Klockarevägen 14
http://www.hitta.se/s%C3%B6k?vad=Ockelbo+h%C3%A4lsocentral%2CSj%C3%B6%C3%A4ngsv%C3%A4gen+26;Ockelbo hälsocentral;Ockelbo Din hälsocentral;Sjöängsvägen 26;81630;Ockelbo;0297-57 25 00,026-15 40 00;http://www.lg.se;Ockelbo hälsocentral,Sjöängsvägen 26
http://www.hitta.se//odensbackens+v%C3%A5rdcentral/odensbacken/y0LxxPZCCw?vad=Odensbackens+v%C3%A5rdcentral%2C%C3%96rebrov%C3%A4gen+26;Odensbackens vårdcentral;Odensbackens Vårdcentral;Örebrovägen 26;71531;Odensbacken;019-602 84 10,019-670 25 31,019-602 84 00;http://www.orebroll.se/odensbacken;Odensbackens vårdcentral,Örebrovägen 26
http://www.hitta.se//barnav%C3%A5rdscentral+odensbackens+v%C3%A5rdcentral/odensbacken/VTRlj5OU1H?vad=Odensbackens+v%C3%A5rdcentral%2C%C3%96rebrov%C3%A4gen+26;Odensbackens vårdcentral;Barnavårdscentral Odensbackens Vårdcentral;Örebrovägen 26;71531;Odensbacken;019-602 84 20;;Odensbackens vårdcentral,Örebrovägen 26
http://www.hitta.se//distriktssk%C3%B6terska+odensbackens+v%C3%A5rdcentral/odensbacken/zWj2s4HGqb?vad=Odensbackens+v%C3%A5rdcentral%2C%C3%96rebrov%C3%A4gen+26;Odensbackens vårdcentral;Distriktssköterska Odensbackens Vårdcentral;Örebrovägen 26;71531;Odensbacken;019-602 84 10;;Odensbackens vårdcentral,Örebrovägen 26
http://www.hitta.se//m%C3%B6drav%C3%A5rdscentral+odensbackens+v%C3%A5rdcentral/odensbacken/VVdxTj5-X4?vad=Odensbackens+v%C3%A5rdcentral%2C%C3%96rebrov%C3%A4gen+26;Odensbackens vårdcentral;Mödravårdscentral Odensbackens Vårdcentral;Örebrovägen 26;71531;Odensbacken;019-602 84 16;;Odensbackens vårdcentral,Örebrovägen 26
http://www.hitta.se//barnav%C3%A5rdcentral+offerdals+h%C3%A4lsocentral/offerdal/0~~dTMs_Cw?vad=Offerdals+h%C3%A4lsocentral%2CSkolv%C3%A4gen+1;Offerdals hälsocentral;Barnavårdcentral Offerdals hälsocentral;Skolvägen 1;83051;Offerdal;0640-166 91;http://www.offerdalshalsocentral.se;Offerdals hälsocentral,Skolvägen 1
http://www.hitta.se//distriktssk%C3%B6terskemottagningen+offerdals+h%C3%A4lsocentral/offerdal/zSPjsCnOU1?vad=Offerdals+h%C3%A4lsocentral%2CSkolv%C3%A4gen+1;Offerdals hälsocentral;Distriktssköterskemottagningen Offerdals hälsocentral;Skolvägen 1;83051;Offerdal;0640-166 80;http://www.offerdalshalsocentral.se;Offerdals hälsocentral,Skolvägen 1
http://www.hitta.se//h%C3%A4lsorum+offerdal+j%C3%A4mtland+ek+f%C3%B6r/offerdal/dRllZ-vOOU?vad=Offerdals+h%C3%A4lsocentral%2CSkolv%C3%A4gen+1;Offerdals hälsocentral;Hälsorum Offerdal Jämtland Ek För;Skolvägen 1;83051;Offerdal;0640-166 80,1177;http://www.jll.se/folkhalsasjukochtandvard/halsocentraler/offerdal;Offerdals hälsocentral,Skolvägen 1
http://www.hitta.se//m%C3%B6drav%C3%A5rdscentral+barnmorska+offerdals+h%C3%A4lsocentral/offerdal/0zSgRP5-X4?vad=Offerdals+h%C3%A4lsocentral%2CSkolv%C3%A4gen+1;Offerdals hälsocentral;Mödravårdscentral Barnmorska Offerdals hälsocentral;Skolvägen 1;83051;Offerdal;0640-166 90;http://www.offerdalshalsocentral.se;Offerdals hälsocentral,Skolvägen 1
http://www.hitta.se//sjukgymnastiken+offerdals+h%C3%A4lsocentral/offerdal/dWlCmquuEa?vad=Offerdals+h%C3%A4lsocentral%2CSkolv%C3%A4gen+1;Offerdals hälsocentral;Sjukgymnastiken Offerdals hälsocentral;Skolvägen 1;83051;Offerdal;0640-166 92;;Offerdals hälsocentral,Skolvägen 1
http://www.hitta.se/s%C3%B6k?vad=L%C3%A4kehj%C3%A4lpen+Olofstr%C3%B6m+AB%2CJ%C3%A4msh%C3%B6gsv%C3%A4gen+1;Läkehjälpen Olofström AB;Läkehjälpen Olofström AB;Jämshögsvägen 1;29334;Olofström;0454-337 60,0454-337 67,0454-337 68,0454-337 62,0454-337 63;http://www.lakehjalpen.eu;Läkehjälpen Olofström AB,Jämshögsvägen 1
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Olofstr%C3%B6m%2CR%C3%B6sj%C3%B6v%C3%A4gen+10;Vårdcentralen Olofström;Olofströms Vårdcentral;Rösjövägen 10;29332;Olofström;0454-73 31 00,0454-73 10 00;;Vårdcentralen Olofström,Rösjövägen 10
http://www.hitta.se//v%C3%A5rdcentralen+onsala/onsala/zTTgW2_55-?vad=Onsala+v%C3%A5rdcentral%2CMariedalsv%C3%A4gen+6;Onsala vårdcentral;Vårdcentralen Onsala;Mariedalsvägen 6;43930;Onsala;0300-56 92 10,0300-56 50 00;http://www.regionhalland.se/vconsala;Onsala vårdcentral,Mariedalsvägen 6
http://www.hitta.se//pr%C3%A4stg%C3%A5rdskliniken+ab/vallda/LWCvUqeuEa?vad=Onsala+v%C3%A5rdcentral%2CMariedalsv%C3%A4gen+6;Onsala vårdcentral;Prästgårdskliniken AB;Vallda Kyrkbyväg 6;43490;Vallda;072-190 45 40;;Onsala vårdcentral,Mariedalsvägen 6
http://www.hitta.se//barnav%C3%A5rdscentral+orsa+v%C3%A5rdcentral/orsa/xgWlj5OU1H?vad=Orsa+v%C3%A5rdcentral%2CKaplansgatan+19;Orsa vårdcentral;Barnavårdscentral Orsa Vårdcentral;Kaplansgatan 19;79430;Orsa;0250-49 88 14;;Orsa vårdcentral,Kaplansgatan 19
http://www.hitta.se//distriktssk%C3%B6terska+orsa+v%C3%A5rdcentral/orsa/yxSgWs4vmn?vad=Orsa+v%C3%A5rdcentral%2CKaplansgatan+19;Orsa vårdcentral;Distriktssköterska Orsa Vårdcentral;Kaplansgatan 19;79430;Orsa;0250-49 88 00;;Orsa vårdcentral,Kaplansgatan 19
http://www.hitta.se//orsa+v%C3%A5rdcentral/orsa/dxR_wOHbbk?vad=Orsa+v%C3%A5rdcentral%2CKaplansgatan+19;Orsa vårdcentral;Orsa Vårdcentral;Kaplansgatan 19;79430;Orsa;0250-49 88 00;http://www.ltdalarna.se/vardcentralorsa;Orsa vårdcentral,Kaplansgatan 19
http://www.hitta.se//h%C3%A4lsoringen+arbetsliv+ab/osby/zxggPC---X?vad=H%C3%A4lsoRingen+Osby%2C%C3%96stra+J%C3%A4rnv%C3%A4gsgatan+14;HälsoRingen Osby;Hälsoringen Arbetsliv AB;Östra Järnvägsgatan 14;28341;Osby;0479-177 30,0479-177 32;http://www.halsoringen.se;HälsoRingen Osby,Östra Järnvägsgatan 14
http://www.hitta.se//h%C3%A4lsoringen+osby/osby/xgjZCm1Hqb?vad=H%C3%A4lsoRingen+Osby%2C%C3%96stra+J%C3%A4rnv%C3%A4gsgatan+14;HälsoRingen Osby;Hälsoringen Osby;Östra Järnvägsgatan 14;28341;Osby;0479-148 40,0479-148 41;http://www.halsoringen.se;HälsoRingen Osby,Östra Järnvägsgatan 14
http://www.hitta.se//h%C3%A4lsoringen+arbetsliv+ab/osby/zxggPC---X?vad=Osby+v%C3%A5rdcentral%2CMarklundav%C3%A4gen;Osby vårdcentral;Hälsoringen Arbetsliv AB;Östra Järnvägsgatan 14;28341;Osby;0479-177 30,0479-177 32;http://www.halsoringen.se;Osby vårdcentral,Marklundavägen
http://www.hitta.se//h%C3%A4lsoringen+osby/osby/xgjZCm1Hqb?vad=Osby+v%C3%A5rdcentral%2CMarklundav%C3%A4gen;Osby vårdcentral;Hälsoringen Osby;Östra Järnvägsgatan 14;28341;Osby;0479-148 40,0479-148 41;http://www.halsoringen.se;Osby vårdcentral,Marklundavägen
http://www.hitta.se//v%C3%A5rdcentralen+osby/osby/V~ddWCwXX4?vad=Osby+v%C3%A5rdcentral%2CMarklundav%C3%A4gen;Osby vårdcentral;Vårdcentralen Osby;Marklundavägen 10 A;28342;Osby;0479-89 84 00,1177;http://www.vardcentralenosby.se;Osby vårdcentral,Marklundavägen
http://www.hitta.se//bl%C3%A5+kustens+h%C3%A4lsocentral/oskarshamn/dWsv1K7ccE?vad=Bl%C3%A5+kustens+v%C3%A5rdcentral%2CR%C3%B6sv%C3%A4gen+4;Blå kustens vårdcentral;Blå Kustens hälsocentral;Rösvägen 4;57251;Oskarshamn;0491-78 20 91,1177;http://www.ltkalmar.se;Blå kustens vårdcentral,Rösvägen 4
http://www.hitta.se//distriktssk%C3%B6terska+bl%C3%A5+kustens+v%C3%A5rdcentral/oskarshamn/zRl5XUkoJA?vad=Bl%C3%A5+kustens+v%C3%A5rdcentral%2CR%C3%B6sv%C3%A4gen+4;Blå kustens vårdcentral;Distriktssköterska Blå Kustens Vårdcentral;Rösvägen 4;57251;Oskarshamn;0491-78 20 91;;Blå kustens vårdcentral,Rösvägen 4
http://www.hitta.se/s%C3%B6k?vad=Kristinebergs+H%C3%A4lsocentral;Kristinebergs Hälsocentral;Kristinebergs hälsocentral;Ingenjörsvägen 26;57261;Oskarshamn;0491-78 25 50,1177;http://www.ltkalmar.se/halsa-vard/halsocentraler/landstingets-halsocentraler/kristinebergs-halsocentral;Kristinebergs Hälsocentral
http://www.hitta.se/s%C3%B6k?vad=Slottsgatans+H%C3%A4lsocentral%2CSlottsgatan+8;Slottsgatans Hälsocentral;Slottsgatans hälsocentral;Slottsgatan 8;57255;Oskarshamn;0491-78 22 23,1177;http://www.ltkalmar.se;Slottsgatans Hälsocentral,Slottsgatan 8
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Oskarstr%C3%B6m%2CParkv%C3%A4gen+4;Vårdcentralen Oskarström;Vårdcentralen Oskarström;Parkvägen 4;31332;Oskarström;035-14 62 00;http://www.regionhalland.se/vcoskarstrom;Vårdcentralen Oskarström,Parkvägen 4
http://www.hitta.se/s%C3%B6k?vad=H%C3%A4lsocentralen+Myrviken;Hälsocentralen Myrviken;Myrvikens hälsocentral;Kyrkgatan 12;83131;Östersund;0643-44 55 20,1177;http://www.jll.se/folkhalsasjukochtandvard/halsocentraler/myrviken/lakarmottagning.;Hälsocentralen Myrviken
http://www.hitta.se//v%C3%A5rdcentralen+oxel%C3%B6sund/oxel%C3%B6sund/dgllsC-vvm?vad=V%C3%A5rdcentralen+Oxel%C3%B6sund%2CBiblioteksgatan+2;Vårdcentralen Oxelösund;Vårdcentralen Oxelösund;Biblioteksgatan 2;61330;Oxelösund;0155-24 70 01,0155-24 50 00,0155-24 70 33;http://www.landstingetsormland.se/oxelosund;Vårdcentralen Oxelösund,Biblioteksgatan 2
http://www.hitta.se/s%C3%B6k?vad=Oxie+V%C3%A5rdcentral%2CKeramikv%C3%A4gen+3+C;Oxie Vårdcentral;Vårdcentralen Oxie;Keramikvägen 3 C;23840;Oxie;040-623 49 90;http://www.vardcentralenoxie.se;Oxie Vårdcentral,Keramikvägen 3 C
http://www.hitta.se/s%C3%B6k?vad=Pajala+v%C3%A5rdcentral%2CKirunav%C3%A4gen+116;Pajala vårdcentral;Pajala Hälsocentral;Kirunavägen 116;98431;Pajala;0978-101 40;http://www.nll.se;Pajala vårdcentral,Kirunavägen 116
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+Furulund%2CTingsv%C3%A4gen+2;Vårdcentralen Furulund;Närhälsan Furulund vårdcentral;Tingsvägen 2;43347;Partille;010-473 39 25;http://www.narhalsan.se/furulundvardcentral;Vårdcentralen Furulund,Tingsvägen 2
http://www.hitta.se//n%C3%A4rh%C3%A4lsan+furulund+v%C3%A5rdcentral/partille/xSgRRswXX4?vad=V%C3%A5rdcentralen+Partille;Vårdcentralen Partille;Närhälsan Furulund vårdcentral;Tingsvägen 2;43347;Partille;010-473 39 25;http://www.narhalsan.se/furulundvardcentral;Vårdcentralen Partille
http://www.hitta.se//n%C3%A4rh%C3%A4lsan+partille+v%C3%A5rdcentral/partille/LLgs_XmUU1?vad=V%C3%A5rdcentralen+Partille;Vårdcentralen Partille;Närhälsan Partille vårdcentral;Kyrktorget 13;43333;Partille;010-473 33 00,010-473 33 30;http://www.narhalsan.se/partillevardcentral;Vårdcentralen Partille
http://www.hitta.se//adina+h%C3%A4lsans+v%C3%A5rdcentral+och+bvc/s%C3%A4vedalen/VLgRC4HGbk?vad=V%C3%A5rdcentralen+Partille;Vårdcentralen Partille;Adina Hälsans vårdcentral och BVC;Göteborgsvägen 74;43363;Sävedalen;031-383 04 60,031-383 04 29;http://www.adinahalsan.se;Vårdcentralen Partille
http://www.hitta.se//capio+v%C3%A5rdcentral+s%C3%A4vedalen/s%C3%A4vedalen/hh~xlljjZs?vad=V%C3%A5rdcentralen+Partille;Vårdcentralen Partille;Capio Vårdcentral Sävedalen;Vallhamra Torg 3;43365;Sävedalen;031-340 22 00,031-340 22 03,031-340 22 05,031-340 22 10;http://www.capiovardcentral.se/vastragotaland/Savedalen/start;Vårdcentralen Partille
http://www.hitta.se//s%C3%A4vedalenh%C3%A4lsan+ab/s%C3%A4vedalen/zdMP-OUHqb?vad=V%C3%A5rdcentralen+Partille;Vårdcentralen Partille;Sävedalenhälsan AB;Göteborgsvägen 74;43363;Sävedalen;031-383 04 60,031-383 04 29;http://www.adinahalsan.se;Vårdcentralen Partille
http://www.hitta.se/s%C3%B6k?vad=Perstorps+v%C3%A5rdcentral%2CBryggaregatan+15;Perstorps vårdcentral;Vårdcentralen Perstorp;Bryggaregatan 15;28432;Perstorp;0435-66 63 30,1177;http://www.vardcentralenperstorp.se;Perstorps vårdcentral,Bryggaregatan 15
NOT FOUND;Cederkliniken;;;;;;;
http://www.hitta.se/s%C3%B6k?vad=Furun%C3%A4sets+v%C3%A5rdcentral%2CModigs+Gr%C3%A4nd;Furunäsets vårdcentral;Furunäsets Hälsocentral;Modigs Gränd;94152;Piteå;0911-733 38,0911-750 00;;Furunäsets vårdcentral,Modigs Gränd
http://www.hitta.se//norrbottens+l%C3%A4ns+landsting/f%C3%B6retagsgrupp/939851/1?vad=Pite%C3%A5+v%C3%A5rdcentral%2CPr%C3%A4stg%C3%A5rdsgatan+25&gl=939851_Visa+alla+%2831%29;Piteå vårdcentral;;;;;;;Piteå vårdcentral,Prästgårdsgatan 25
http://www.hitta.se//furun%C3%A4sets+h%C3%A4lsocentral/pite%C3%A5/~M_nUJ7ccE?vad=Pite%C3%A5+v%C3%A5rdcentral%2CPr%C3%A4stg%C3%A5rdsgatan+25;Piteå vårdcentral;Furunäsets Hälsocentral;Modigs Gränd;94152;Piteå;0911-733 38,0911-750 00;;Piteå vårdcentral,Prästgårdsgatan 25
http://www.hitta.se//hortlax+h%C3%A4lsocentral/hortlax/hMWC5UGkko?vad=Pite%C3%A5+v%C3%A5rdcentral%2CPr%C3%A4stg%C3%A5rdsgatan+25;Piteå vårdcentral;Hortlax Hälsocentral;Dammbrovägen 1;94432;Hortlax;0911-757 50,0911-304 73;;Piteå vårdcentral,Prästgårdsgatan 25
http://www.hitta.se//norrfj%C3%A4rdens+h%C3%A4lsocentral/norrfj%C3%A4rden/LxM_wOHbbk?vad=Pite%C3%A5+v%C3%A5rdcentral%2CPr%C3%A4stg%C3%A5rdsgatan+25;Piteå vårdcentral;Norrfjärdens Hälsocentral;Vårdgränd 1;94532;Norrfjärden;0911-167 88,0911-20 94 72;;Piteå vårdcentral,Prästgårdsgatan 25
http://www.hitta.se//pite%C3%A5+h%C3%A4lsocentral/pite%C3%A5/xWP-4GkAAK?vad=Pite%C3%A5+v%C3%A5rdcentral%2CPr%C3%A4stg%C3%A5rdsgatan+25;Piteå vårdcentral;Piteå Hälsocentral;Prästgårdsgatan 40;94132;Piteå;0911-732 53;http://www.nll.se/sv/Halsa-och-sjukvard/Vardcentraler1/Pitea/Pitea-halsocentral;Piteå vårdcentral,Prästgårdsgatan 25
http://www.hitta.se//direkten/pite%C3%A5/LWPwOOJA7e?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Direkten;Lillbrogatan 8;94132;Piteå;0911-21 13 97;http://www.direkten.se;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//fahlmans+husbutik+ab/pite%C3%A5/00dRs55Xvm?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Fahlmans Husbutik AB;Lillbrogatan 8;94132;Piteå;;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//hunger+ab/pite%C3%A5/LLdSgjjZ_C?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Hunger AB;Lillbrogatan 8;94132;Piteå;;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//lufa+ab/pite%C3%A5/Vdxl5vvnU1?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Lufa AB;Lillbrogatan 8;94132;Piteå;;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//lundgrens+husbutik+ab/pite%C3%A5/xjCmGooA7e?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Lundgrens Husbutik AB;Lillbrogatan 8;94132;Piteå;;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//l%C3%B6rdag+morgon+medieproduktion+ab/pite%C3%A5/~Rs4v1GGbk?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Lördag Morgon Medieproduktion AB;Lillbrogatan 8;94132;Piteå;070-438 69 46;http://www.lordagmorgon.se;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//oh+my+interactive+ab/pite%C3%A5/dRCCXGGboJ?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Oh My Interactive AB;Lillbrogatan 8;94132;Piteå;020-10 30 20;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//oh+my+interactive+ab/pite%C3%A5/~WsmGbkcEa?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Oh My Interactive AB;Lillbrogatan 8;94132;Piteå;070-656 06 49,070-247 88 80;http://www.ohmy.nu;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//paus/pite%C3%A5/0hM25vGqko?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Paus;Lillbrogatan 8;94132;Piteå;0911-191 99;http://www.studiopaus.nu;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//pite+spelbutik+ab/pite%C3%A5/xMZ-1HGqko?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Pite Spelbutik AB;Lillbrogatan 8;94132;Piteå;0911-21 13 97;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//sommaren+94+ab/pite%C3%A5/hhglw44mOU?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Sommaren 94 AB;Lillbrogatan 8;94132;Piteå;;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//svensk+fastighetsf%C3%B6rmedling/pite%C3%A5/0xTRjXvvvm?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Svensk Fastighetsförmedling;Lillbrogatan 8;94132;Piteå;0911-160 00;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//ylva+tapetserare/pite%C3%A5/LLSjZvnnnO?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Ylva Tapetserare;Lillbrogatan 8;94132;Piteå;0911-917 82,070-382 74 87;http://www.ylvatapetserare.se;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//%C3%B6jebyfastigheter+ab/pite%C3%A5/0SWRZww-4v?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Öjebyfastigheter AB;Lillbrogatan 8;94132;Piteå;;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se//%C3%B6jebyhuset+ab/pite%C3%A5/zdxTPCC5X4?vad=Lillbrogatan+8%2C+94132+Pite%C3%A5;Vårdcentralen Björnen;Öjebyhuset AB;Lillbrogatan 8;94132;Piteå;;;Lillbrogatan 8, 94132 Piteå
http://www.hitta.se/s%C3%B6k?vad=V%C3%A5rdcentralen+P%C3%A5arp%2CMullb%C3%A4rsgatan+10;Vårdcentralen Påarp;Vårdcentralen Påarp-Mörarp;Mullbärsgatan 10;25351;Påarp;042-406 09 00;http://www.vardcentralenpaarp.se;Vårdcentralen Påarp,Mullbärsgatan 10
http://www.hitta.se/s%C3%B6k?vad=P%C3%A5lsboda+v%C3%A5rdcentral+AB%2CNorra+Promenaden+5;Pålsboda vårdcentral AB;Pålsboda Vårdcentral;Norra Promenaden 5;69730;Pålsboda;0582-401 91,019-670 25 31;;Pålsboda vårdcentral AB,Norra Promenaden 5
http://www.hitta.se/s%C3%B6k?vad=Ramsele+v%C3%A5rdcentral%2CNipv%C3%A4gen+14;Ramsele vårdcentral;Ramsele Vårdcentral;Nipvägen 14;88040;Ramsele;0623-74 42 00;http://www.lvn.se/ramsele;Ramsele vårdcentral,Nipvägen 14
http://www.hitta.se/s%C3%B6k?vad=Reftele+v%C3%A5rdcentral%2CSkedesv%C3%A4gen+8;Reftele vårdcentral;Reftele Vårdcentral;Skedesvägen 8;33021;Reftele;0371-58 43 35;http://www.lj.se/reftelevardcentral;Reftele vårdcentral,Skedesvägen 8
http://www.hitta.se//husl%C3%A4karna+rimbo-edsbro/rimbo/yV~dgRZsCw?vad=Husl%C3%A4karna+Rimbo+Edsbro;Husläkarna Rimbo Edsbro;Husläkarna Rimbo-Edsbro;Västra Stockholmsvägen 11;76231;Rimbo;0175-741 00;http://cevitacare.se/huslakarna-rimbo;Husläkarna Rimbo Edsbro
